120,0,-65,120,0,-85,120,0,-65,120,0,-85,120,0,-65,120,0,-85
158,0,-85,120,0,-85,158,0,-85,120,0,-85,158,0,-85,120,0,-85
158,0,-85,120,0,-65,158,0,-85,120,0,-65,158,0,-85,120,0,-65
120,0,-85,120,0,-65,120,0,-85,120,0,-65,120,0,-85,120,0,-65
120,0,-85,120,0,-85,120,0,-85,120,0,-85,120,0,-85,120,0,-85
120,0,-65,120,0,-85,120,0,-65,120,0,-85,120,0,-65,120,0,-85
120,0,-65,158,0,-85,120,0,-65,158,0,-85,120,0,-65,158,0,-85
